ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
16302,63937,69064,20521,23330,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,46,Ineligible
16306,63516,62325,16225,17641,UK,Analyst,2,0,Negative,Pharma,Junior,Junior,Cubicle,4,Ineligible
16308,1945530,2424656,5853754,7113967,UK,MD,19,373,Neutral,Media,Executive,Senior,Corner,25,Ineligible
16314,271704,290437,213315,227469,UK,VP,12,33,Neutral,Media,VP,Senior,Shared,8,Ineligible
16325,90387,95236,47320,51629,UK,Associate,4,3,Neutral,Media,Junior,Junior,Cubicle,20,Ineligible
16332,71154,73373,22265,21762,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,32,Ineligible
16342,65926,72903,21514,24952,UK,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,47,Ineligible
16345,99457,103981,45597,50849,UK,Associate,4,2,Positive,Pharma,Junior,Junior,Cubicle,18,Ineligible
16348,78757,76400,26787,25896,UK,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,31,Ineligible
16356,1879598,2211381,5637326,6638064,UK,MD,20,360,Neutral,Retail,Executive,Senior,Corner,10,Ineligible
16364,71878,83023,21809,22465,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,11,Ineligible
16365,77056,85209,27203,25666,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,23,Ineligible
16378,251148,296745,199540,218328,UK,VP,13,28,Neutral,Retail,VP,Senior,Shared,20,Ineligible
16385,232796,237814,193207,208944,UK,VP,12,25,Neutral,Pharma,VP,Senior,Shared,35,Ineligible
16394,254194,308742,202970,254040,UK,VP,14,26,Neutral,Pharma,VP,Senior,Shared,22,Ineligible
16404,78795,84063,25334,27484,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,13,Ineligible
16419,99897,112580,54562,50434,UK,Associate,3,3,Positive,Pharma,Junior,Junior,Cubicle,32,Ineligible
16421,65790,68491,21736,21134,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,12,Ineligible
16434,1927233,2458519,5799673,7310034,UK,MD,16,370,Positive,Pharma,Executive,Senior,Corner,18,Ineligible
16436,246421,254167,199409,218466,UK,VP,11,28,Neutral,Pharma,VP,Senior,Shared,37,Ineligible
16440,62163,66437,16491,22526,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,39,Ineligible
16442,81440,85754,21297,26023,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,40,Ineligible
16450,82280,86524,44221,42233,UK,Associate,4,1,Neutral,Tech,Junior,Junior,Cubicle,42,Ineligible
16459,82417,83321,21267,25582,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,11,Ineligible
16460,292872,330347,228083,252313,UK,VP,18,30,Positive,Retail,VP,Senior,Shared,10,Ineligible
16479,248221,281269,185344,219401,UK,VP,12,28,Neutral,Pharma,VP,Senior,Shared,32,Ineligible
16485,63427,66175,18021,18862,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,46,Ineligible
16487,71399,74382,19067,18403,UK,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,30,Ineligible
16493,66730,73814,19610,17992,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,35,Ineligible
16495,1664820,1981576,5033452,5797763,UK,MD,21,314,Neutral,Retail,Executive,Senior,Corner,5,Eligible
16498,65642,65683,18899,18947,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,26,Ineligible
16507,99628,113604,51405,57451,UK,Associate,6,2,Neutral,Media,Junior,Junior,Cubicle,38,Ineligible
16514,66745,64507,21812,19543,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,18,Ineligible
16523,86004,84145,17538,26277,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,9,Ineligible
16524,59395,62331,19273,20657,UK,Analyst,1,0,Negative,Pharma,Junior,Junior,Cubicle,22,Ineligible
16525,84152,80454,26576,21301,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,25,Ineligible
16529,302750,344213,243948,257419,UK,VP,13,39,Neutral,Pharma,VP,Senior,Shared,31,Ineligible
16536,67888,72610,18752,22372,UK,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,4,Ineligible
16551,1946728,2416793,5847417,7338136,UK,MD,15,380,Neutral,Retail,Executive,Senior,Corner,44,Ineligible
16555,243515,258616,187681,217041,UK,VP,13,26,Neutral,Real Estate,VP,Senior,Shared,43,Ineligible
16560,111015,118934,57055,66661,UK,Associate,4,3,Positive,Retail,Junior,Junior,Cubicle,27,Ineligible
16561,74263,78450,21205,20406,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,21,Ineligible
16565,61742,69110,19074,22368,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,20,Ineligible
16577,107478,117560,50724,60398,UK,Associate,6,3,Positive,Pharma,Junior,Junior,Cubicle,27,Ineligible
16601,68600,70233,16107,22848,UK,Analyst,3,0,Negative,Real Estate,Junior,Junior,Cubicle,12,Ineligible
16615,101684,111074,51916,50220,UK,Associate,4,1,Positive,Pharma,Junior,Junior,Cubicle,34,Ineligible
16616,239170,286247,192863,230847,UK,VP,8,28,Neutral,Tech,VP,Senior,Shared,2,Ineligible
16618,88100,89710,44501,39629,UK,Associate,4,3,Neutral,Pharma,Junior,Junior,Cubicle,32,Ineligible
16620,79539,87905,24335,26062,UK,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,16,Ineligible
16628,243160,263060,194268,205721,UK,VP,13,27,Neutral,Tech,VP,Senior,Shared,24,Ineligible
16634,72478,75676,22179,21485,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,32,Ineligible
16645,69519,80349,18667,23472,UK,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,46,Ineligible
16657,251459,274730,200500,232230,UK,VP,12,26,Positive,Media,VP,Senior,Shared,10,Ineligible
16661,70943,79372,21124,25301,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,33,Ineligible
16663,268736,289529,195763,235733,UK,VP,11,33,Neutral,Real Estate,VP,Senior,Shared,40,Ineligible
16683,78396,80801,22542,22339,UK,Analyst,3,0,Positive,Law,Junior,Junior,Cubicle,33,Ineligible
16692,66524,65039,20144,18193,UK,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,45,Ineligible
16726,80875,90816,26663,27521,UK,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,22,Ineligible
16741,63745,69686,22792,18507,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,14,Ineligible
16759,1787850,2299957,5368158,7001220,UK,MD,18,342,Neutral,Retail,Executive,Senior,Corner,28,Ineligible
16760,290869,320394,219580,250514,UK,VP,14,33,Positive,Tech,VP,Senior,Shared,6,Ineligible
16762,1993560,2404911,5998932,7209485,UK,MD,19,382,Positive,Media,Executive,Senior,Corner,19,Ineligible
16774,94498,92067,47913,44452,UK,Associate,5,3,Neutral,Retail,Junior,Junior,Cubicle,43,Ineligible
16779,59778,60752,21310,19640,UK,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,23,Ineligible
16781,82871,82533,27086,26824,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,32,Ineligible
16782,64762,68376,18801,19813,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,10,Ineligible
16784,68312,73774,22131,25881,UK,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,34,Ineligible
16797,94685,100020,49081,43629,UK,Associate,5,3,Neutral,Tech,Junior,Junior,Cubicle,28,Ineligible
16801,92113,105706,50925,51571,UK,Associate,6,2,Neutral,Pharma,Junior,Junior,Cubicle,11,Ineligible
16802,64285,65937,21554,16389,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,3,Ineligible
16806,69907,72104,24410,22152,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,43,Ineligible
16810,86177,88658,27228,25897,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,10,Ineligible
16832,1477028,1772830,4290364,5285789,UK,MD,13,280,Neutral,Tech,Executive,Senior,Corner,29,Ineligible
16837,76808,80990,24312,21736,UK,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,17,Ineligible
16838,87656,89904,42332,46644,UK,Associate,4,2,Negative,Pharma,Junior,Junior,Cubicle,43,Ineligible
16846,61708,62076,16173,20413,UK,Analyst,1,0,Neutral,Law,Junior,Junior,Cubicle,3,Ineligible
16848,68905,68791,23279,20763,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,13,Ineligible
16863,61084,61918,16490,19219,UK,Analyst,2,0,Negative,Retail,Junior,Junior,Cubicle,12,Ineligible
16865,66760,68736,22138,20251,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,22,Ineligible
16870,55998,61731,16956,16813,UK,Analyst,1,0,Negative,Tech,Junior,Junior,Cubicle,17,Ineligible
16873,70675,80652,21270,21619,UK,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,31,Ineligible
16879,86905,93859,23032,31213,UK,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,29,Ineligible
16880,60631,70723,18316,21947,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,9,Ineligible
16881,244593,286437,196175,227449,UK,VP,10,28,Neutral,Law,VP,Senior,Shared,13,Ineligible
16882,70685,75026,21546,22732,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,33,Ineligible
16887,87935,90117,47337,42914,UK,Associate,4,2,Neutral,Law,Junior,Junior,Cubicle,38,Ineligible
16890,65977,72064,17142,17389,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,25,Ineligible
16891,62788,70400,20807,21703,UK,Analyst,1,0,Neutral,Law,Junior,Junior,Cubicle,6,Ineligible
16902,76509,80283,21484,24429,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,20,Ineligible
16905,79088,82404,21481,25865,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,12,Ineligible
16910,90718,97221,28134,28279,UK,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,1,Ineligible
16916,1940116,2370283,5836988,7184441,UK,MD,24,368,Positive,Retail,Executive,Senior,Corner,6,Eligible
16927,123958,126224,59032,67122,UK,Associate,5,4,Positive,Pharma,Junior,Junior,Cubicle,28,Ineligible
16931,292162,343559,231478,279285,UK,VP,17,37,Negative,Media,VP,Senior,Shared,11,Ineligible
16945,83100,80679,21195,24439,UK,Analyst,1,0,Positive,Law,Junior,Junior,Cubicle,44,Ineligible
16972,107760,110813,57188,56287,UK,Associate,5,2,Positive,Media,Junior,Junior,Cubicle,29,Ineligible
16979,89046,105066,45185,49218,UK,Associate,3,3,Negative,Media,Junior,Junior,Cubicle,25,Ineligible
16982,93973,104415,45277,43261,UK,Associate,4,2,Neutral,Real Estate,Junior,Junior,Cubicle,6,Ineligible
16984,91236,95237,48625,47325,UK,Associate,4,3,Neutral,Pharma,Junior,Junior,Cubicle,10,Ineligible
16986,83220,82085,23951,24410,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,11,Ineligible
16987,87060,85114,26675,23947,UK,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,9,Ineligible
17000,1624958,2141809,4832634,6492829,UK,MD,30,298,Neutral,Real Estate,Executive,Senior,Corner,34,Eligible
17007,71084,78283,22251,17769,UK,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,13,Ineligible
17031,82274,88606,23046,25555,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,36,Ineligible
17033,66283,74451,20620,22667,UK,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,46,Ineligible
17041,79915,82110,15483,28708,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,17,Ineligible
17047,80551,87580,23850,26490,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,45,Ineligible
17052,67598,71983,18783,21722,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,4,Ineligible
17067,85458,90312,24288,25922,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,16,Ineligible
17072,1740798,2168464,5201202,6442004,UK,MD,22,328,Neutral,Real Estate,Executive,Senior,Corner,22,Eligible
17073,96840,110970,45977,58208,UK,Associate,4,4,Neutral,Media,Junior,Junior,Cubicle,34,Ineligible
17076,266649,305950,214201,240462,UK,VP,14,30,Neutral,Real Estate,VP,Senior,Shared,14,Ineligible
17077,83692,87593,20794,21088,UK,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,29,Ineligible
17079,62152,68285,17128,22930,UK,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,45,Ineligible
17082,100307,103993,44713,51874,UK,Associate,6,3,Neutral,Media,Junior,Junior,Cubicle,13,Ineligible
17084,80608,90252,20536,30033,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,16,Ineligible
17090,58856,61077,17637,17973,UK,Analyst,0,0,Neutral,Law,Junior,Junior,Cubicle,4,Ineligible
17100,1883349,2393846,5716159,7129110,UK,MD,23,354,Positive,Pharma,Executive,Senior,Corner,7,Eligible
17104,85096,92748,28877,33603,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,33,Ineligible
17117,98925,101679,50247,50383,UK,Associate,6,3,Neutral,Pharma,Junior,Junior,Cubicle,15,Ineligible
17133,73921,77247,21931,24473,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,9,Ineligible
17149,67934,69358,22341,20661,UK,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,11,Ineligible
17152,273110,298672,212791,244181,UK,VP,12,30,Positive,Pharma,VP,Senior,Shared,35,Ineligible
17154,1850937,2337589,5700606,7173046,UK,MD,18,356,Neutral,Real Estate,Executive,Senior,Corner,7,Ineligible
17157,77688,77326,23068,25076,UK,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,25,Ineligible
17159,1644827,1999368,5028222,6113393,UK,MD,22,309,Negative,Media,Executive,Senior,Corner,8,Eligible
17165,117366,122108,61964,60081,UK,Associate,5,5,Positive,Real Estate,Junior,Junior,Cubicle,34,Ineligible
17170,71207,76026,17984,23488,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,38,Ineligible
17173,69375,76269,21114,22816,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,44,Ineligible
17175,274200,324058,211035,264611,UK,VP,12,32,Neutral,Retail,VP,Senior,Shared,35,Ineligible
17179,66948,74485,22073,20763,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,4,Ineligible
17190,70933,76512,23753,28179,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,43,Ineligible
17214,1630159,2016160,4823555,6010553,UK,MD,19,306,Positive,Media,Executive,Senior,Corner,4,Ineligible
17221,258341,291667,210207,247366,UK,VP,17,27,Neutral,Media,VP,Senior,Shared,38,Ineligible
17225,268139,288313,207023,227102,UK,VP,8,31,Positive,Retail,VP,Senior,Shared,9,Ineligible
17232,90252,105321,47632,52692,UK,Associate,4,2,Neutral,Real Estate,Junior,Junior,Cubicle,39,Ineligible
17241,1871690,2454563,5706378,7398406,UK,MD,14,362,Neutral,Media,Executive,Senior,Corner,7,Ineligible
17259,66084,67962,19414,22863,UK,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,5,Ineligible
17261,59214,59351,17308,19986,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,31,Ineligible
17271,1780264,2224318,5346187,6694511,UK,MD,25,336,Neutral,Tech,Executive,Senior,Corner,16,Eligible
17273,85810,90903,27388,27189,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,7,Ineligible
17276,67034,71507,19794,21812,UK,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,9,Ineligible
17278,112350,113857,58538,59331,UK,Associate,4,3,Positive,Law,Junior,Junior,Cubicle,25,Ineligible
17284,67534,68882,21430,22609,UK,Analyst,3,0,Negative,Retail,Junior,Junior,Cubicle,16,Ineligible
17286,74352,80218,22991,24173,UK,Analyst,4,0,Neutral,Pharma,Junior,Junior,Cubicle,32,Ineligible
17294,263783,287737,211311,229794,UK,VP,10,33,Neutral,Pharma,VP,Senior,Shared,11,Ineligible
17305,67033,66966,17236,21111,UK,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,24,Ineligible
17309,79068,78004,24483,20964,UK,Analyst,1,0,Positive,Media,Junior,Junior,Cubicle,11,Ineligible
17313,59848,64336,19976,17912,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,17,Ineligible
17319,85707,93234,28075,28046,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,40,Ineligible
17320,84372,80873,24018,26590,UK,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,37,Ineligible
17332,84948,96763,44099,50125,UK,Associate,4,2,Neutral,Real Estate,Junior,Junior,Cubicle,16,Ineligible
17340,80846,90003,22377,31350,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,5,Ineligible
17342,96576,108674,48444,55609,UK,Associate,7,3,Negative,Tech,Junior,Junior,Cubicle,27,Ineligible
17347,81106,80684,18275,23708,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,39,Ineligible
17348,99582,100421,44800,48757,UK,Associate,5,3,Neutral,Real Estate,Junior,Junior,Cubicle,24,Ineligible
17354,74547,77254,23755,18575,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,18,Ineligible
17361,75824,78954,22415,24498,UK,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,34,Ineligible
17366,115916,117018,61703,59141,UK,Associate,5,4,Positive,Media,Junior,Junior,Cubicle,6,Ineligible
17368,81826,79205,25547,25756,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,18,Ineligible
17380,53627,56755,15814,16683,UK,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,19,Ineligible
17381,79626,82625,24779,25578,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,34,Ineligible
17384,234954,263047,194256,211190,UK,VP,12,26,Neutral,Real Estate,VP,Senior,Shared,1,Ineligible
17385,84029,85642,26095,26107,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,24,Ineligible
17386,82205,88375,24690,22878,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,37,Ineligible
17394,79150,74144,25175,21664,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,15,Ineligible
17396,1794382,2237637,5348784,6688792,UK,MD,18,345,Negative,Media,Executive,Senior,Corner,28,Ineligible
17413,239357,257206,198997,210989,UK,VP,9,25,Positive,Retail,VP,Senior,Shared,44,Ineligible
17415,1485547,1901571,4493418,5689824,UK,MD,18,278,Neutral,Retail,Executive,Senior,Corner,27,Ineligible
17430,65752,68950,20270,23719,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,41,Ineligible
17445,65847,69443,21779,17570,UK,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,2,Ineligible
17447,73992,76321,26585,22306,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,13,Ineligible
17448,80035,85083,39239,45475,UK,Associate,3,3,Neutral,Retail,Junior,Junior,Cubicle,42,Ineligible
17456,60446,67836,18816,21637,UK,Analyst,2,0,Negative,Retail,Junior,Junior,Cubicle,23,Ineligible
17482,63803,64887,21043,19996,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,34,Ineligible
17486,83808,90339,20367,23143,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,47,Ineligible
17492,78899,77072,24286,20713,UK,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,29,Ineligible
17494,62913,65153,18095,18991,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,12,Ineligible
17520,244805,275355,194358,235188,UK,VP,13,27,Neutral,Media,VP,Senior,Shared,33,Ineligible
17527,77888,78893,21772,24430,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,4,Ineligible
17528,67711,69745,21367,20057,UK,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,22,Ineligible
17534,87109,85557,30550,19804,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,9,Ineligible
17535,250302,293072,199706,217357,UK,VP,12,29,Neutral,Retail,VP,Senior,Shared,33,Ineligible
17536,76525,81234,23960,25747,UK,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,40,Ineligible
17537,65774,71439,18449,20915,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,5,Ineligible
17539,91072,94761,46603,50860,UK,Associate,2,3,Neutral,Media,Junior,Junior,Cubicle,8,Ineligible
17544,67431,64827,20039,19474,UK,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,17,Ineligible
17547,84480,89388,25336,27267,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,47,Ineligible
17552,100495,112449,47979,52189,UK,Associate,4,2,Positive,Real Estate,Junior,Junior,Cubicle,8,Ineligible
17562,79700,84094,26236,29961,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,15,Ineligible
17577,85599,92405,25891,30414,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,7,Ineligible
17592,246333,270514,195723,214120,UK,VP,14,26,Neutral,Pharma,VP,Senior,Shared,1,Ineligible
17595,69319,69046,18481,21360,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,19,Ineligible
17596,1737931,2145959,5271198,6531192,UK,MD,20,328,Neutral,Real Estate,Executive,Senior,Corner,4,Ineligible
17599,1705176,2003444,5001883,5936120,UK,MD,20,322,Neutral,Media,Executive,Senior,Corner,9,Ineligible
17604,65101,70727,19314,19709,UK,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,19,Ineligible
17618,93038,106078,43355,55952,UK,Associate,6,2,Neutral,Tech,Junior,Junior,Cubicle,37,Ineligible
17628,77810,83202,25510,29293,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,3,Ineligible
17631,95219,99017,44617,50558,UK,Associate,5,3,Neutral,Retail,Junior,Junior,Cubicle,35,Ineligible
17636,1913433,2298140,5715186,6960621,UK,MD,20,364,Positive,Media,Executive,Senior,Corner,15,Ineligible
17639,1653121,1987552,4998517,6029458,UK,MD,20,310,Positive,Pharma,Executive,Senior,Corner,25,Ineligible
17642,97578,112008,48172,52957,UK,Associate,7,1,Neutral,Pharma,Junior,Junior,Cubicle,45,Ineligible
17650,82935,88274,28939,17145,UK,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,12,Ineligible
17658,64939,64555,18853,17398,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,30,Ineligible
17667,43383,47898,13060,14529,UK,Analyst,1,0,Negative,Real Estate,Junior,Junior,Cubicle,28,Ineligible
17670,1804564,2217044,5440738,6592379,UK,MD,19,344,Neutral,Tech,Executive,Senior,Corner,17,Ineligible
17701,86141,94024,24904,28403,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,41,Ineligible
17704,108619,118383,56967,60810,UK,Associate,6,2,Positive,Pharma,Junior,Junior,Cubicle,42,Ineligible
17719,92963,103803,46701,54109,UK,Associate,5,2,Neutral,Tech,Junior,Junior,Cubicle,35,Ineligible
17723,1820039,2421989,5422867,7254414,UK,MD,19,349,Negative,Pharma,Executive,Senior,Corner,12,Ineligible
17733,86427,88088,22902,23389,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,30,Ineligible
17737,63962,67170,16502,23429,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,7,Ineligible
17738,82526,89100,26565,27614,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,14,Ineligible
17739,98353,114483,47767,55983,UK,Associate,4,4,Neutral,Retail,Junior,Junior,Cubicle,22,Ineligible
17749,112124,117541,53811,56270,UK,Associate,5,3,Positive,Real Estate,Junior,Junior,Cubicle,18,Ineligible
17759,63448,66665,20337,21758,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,47,Ineligible
17765,79938,88942,22133,34663,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,34,Ineligible
17777,64124,67665,21920,21266,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,13,Ineligible
17779,70269,73214,19256,24244,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,15,Ineligible
17794,277029,304452,213354,232803,UK,VP,10,32,Positive,Tech,VP,Senior,Shared,15,Ineligible
17796,91464,104742,48713,57213,UK,Associate,4,4,Neutral,Media,Junior,Junior,Cubicle,17,Ineligible
17804,59481,64240,17642,20744,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,12,Ineligible
17808,243695,270048,191981,216918,UK,VP,13,27,Neutral,Media,VP,Senior,Shared,30,Ineligible
17810,69312,73287,21240,20863,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,32,Ineligible
17820,110172,119292,49412,56804,UK,Associate,6,2,Positive,Real Estate,Junior,Junior,Cubicle,3,Ineligible
17823,231690,247520,181063,180697,UK,VP,12,25,Neutral,Retail,VP,Senior,Shared,45,Ineligible
17824,70168,73206,21598,20449,UK,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,30,Ineligible
17827,254800,284665,202399,236160,UK,VP,15,26,Positive,Retail,VP,Senior,Shared,18,Ineligible
17832,68869,77214,21824,18801,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,1,Ineligible
17833,261911,292193,204780,224645,UK,VP,10,32,Negative,Law,VP,Senior,Shared,38,Ineligible
17847,62412,71167,16842,22318,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,12,Ineligible
17850,88154,97761,38414,47774,UK,Associate,3,2,Neutral,Pharma,Junior,Junior,Cubicle,27,Ineligible
17853,241423,270637,204938,215458,UK,VP,12,27,Neutral,Retail,VP,Senior,Shared,47,Ineligible
17854,65850,69135,20042,18785,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,7,Ineligible
17855,93479,104916,50706,49177,UK,Associate,2,2,Positive,Pharma,Junior,Junior,Cubicle,2,Ineligible
17859,287200,320971,219367,253596,UK,VP,13,33,Positive,Tech,VP,Senior,Shared,16,Ineligible
17861,75706,74367,22638,18917,UK,Analyst,1,0,Positive,Media,Junior,Junior,Cubicle,12,Ineligible
17866,252744,297060,198971,244943,UK,VP,14,28,Neutral,Law,VP,Senior,Shared,11,Ineligible
17867,112268,123045,58689,61807,UK,Associate,6,2,Positive,Real Estate,Junior,Junior,Cubicle,4,Ineligible
17870,78125,79408,26703,25310,UK,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,16,Ineligible
17871,63890,69279,15853,19812,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,21,Ineligible
17875,63948,66523,23455,16230,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,1,Ineligible
17882,66517,70396,17122,22840,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,36,Ineligible
17894,117674,118198,63120,58151,UK,Associate,5,3,Positive,Media,Junior,Junior,Cubicle,17,Ineligible
