ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
15945,80733,83713,24146,25420,AIPAC,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,6,Ineligible
15949,76362,82205,22242,21964,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,20,Ineligible
15950,80004,88778,23800,24807,AIPAC,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,11,Ineligible
15954,1867961,2284242,5644359,6758389,AIPAC,MD,22,357,Neutral,Tech,Executive,Senior,Corner,20,Eligible
15956,65021,68836,18237,20374,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,22,Ineligible
15961,101293,98661,54095,49886,AIPAC,Associate,5,2,Positive,Tech,Junior,Junior,Cubicle,17,Ineligible
15966,249708,271515,196605,207716,AIPAC,VP,13,29,Neutral,Tech,VP,Senior,Shared,14,Ineligible
15972,1670596,2013845,4943994,6078773,AIPAC,MD,20,318,Neutral,Retail,Executive,Senior,Corner,6,Ineligible
15975,65502,68440,17344,19717,AIPAC,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,43,Ineligible
15976,268215,300443,217478,243663,AIPAC,VP,8,35,Neutral,Real Estate,VP,Senior,Shared,4,Ineligible
15979,75457,78394,22744,21777,AIPAC,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,13,Ineligible
15981,257179,292063,193591,236287,AIPAC,VP,12,28,Positive,Real Estate,VP,Senior,Shared,1,Ineligible
15992,1669868,2136195,5020967,6413403,AIPAC,MD,18,318,Neutral,Media,Executive,Senior,Corner,42,Ineligible
15993,263713,303563,221478,237239,AIPAC,VP,16,25,Positive,Pharma,VP,Senior,Shared,12,Ineligible
15994,83475,91599,41522,45007,AIPAC,Associate,4,2,Neutral,Pharma,Junior,Junior,Cubicle,14,Ineligible
15998,257441,294028,204646,228193,AIPAC,VP,12,26,Positive,Pharma,VP,Senior,Shared,36,Ineligible
16004,62653,70299,19460,20251,AIPAC,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,17,Ineligible
16010,90066,97847,42394,44969,AIPAC,Associate,6,3,Neutral,Retail,Junior,Junior,Cubicle,2,Ineligible
16014,238035,261105,195464,204362,AIPAC,VP,13,27,Neutral,Media,VP,Senior,Shared,32,Ineligible
16017,66763,67726,17267,18511,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,17,Ineligible
16019,64663,71574,15175,21561,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,32,Ineligible
16020,77811,81450,23331,23273,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,32,Ineligible
16023,62173,63233,18922,18479,AIPAC,Analyst,2,0,Negative,Real Estate,Junior,Junior,Cubicle,35,Ineligible
16025,76796,77795,21701,25208,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,37,Ineligible
16028,1913643,2275137,5647918,6981683,AIPAC,MD,15,371,Neutral,Tech,Executive,Senior,Corner,28,Ineligible
16031,208482,249732,165884,196995,AIPAC,VP,9,23,Negative,Pharma,VP,Senior,Shared,28,Ineligible
16035,56675,59386,18401,18285,AIPAC,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,35,Ineligible
16036,259867,290779,207074,237919,AIPAC,VP,13,30,Neutral,Media,VP,Senior,Shared,20,Ineligible
16040,270767,329826,221941,279958,AIPAC,VP,11,34,Neutral,Real Estate,VP,Senior,Shared,22,Ineligible
16045,79879,84272,23500,29105,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,43,Ineligible
16052,70000,79265,20656,18721,AIPAC,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,3,Ineligible
16057,71121,74727,22357,26052,AIPAC,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,1,Ineligible
16060,72931,71895,23656,19855,AIPAC,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,22,Ineligible
16062,98830,102529,48524,52929,AIPAC,Associate,6,2,Neutral,Media,Junior,Junior,Cubicle,26,Ineligible
16064,65322,70453,18629,20188,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,39,Ineligible
16067,72965,80573,20130,26837,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,2,Ineligible
16068,267480,309558,221568,266951,AIPAC,VP,8,32,Positive,Pharma,VP,Senior,Shared,31,Ineligible
16077,232782,254073,182169,206290,AIPAC,VP,10,26,Neutral,Tech,VP,Senior,Shared,22,Ineligible
16078,69272,70853,21931,22161,AIPAC,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,9,Ineligible
16080,76981,78408,21282,26583,AIPAC,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,32,Ineligible
16081,81533,83659,22576,26281,AIPAC,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,35,Ineligible
16083,62959,68232,18447,21434,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,41,Ineligible
16088,104977,108982,51079,55653,AIPAC,Associate,6,5,Neutral,Pharma,Junior,Junior,Cubicle,16,Ineligible
16095,114334,121308,54915,61148,AIPAC,Associate,4,4,Positive,Real Estate,Junior,Junior,Cubicle,22,Ineligible
16097,106446,110082,48892,54543,AIPAC,Associate,6,2,Positive,Pharma,Junior,Junior,Cubicle,47,Ineligible
16102,1902500,2094952,5744937,6322886,AIPAC,MD,27,360,Neutral,Real Estate,Executive,Senior,Corner,5,Eligible
16103,73821,76974,23466,19994,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,26,Ineligible
16107,69100,73386,20208,21173,AIPAC,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,13,Ineligible
16111,266335,297451,222466,229604,AIPAC,VP,11,31,Positive,Law,VP,Senior,Shared,42,Ineligible
16112,1804688,2280789,5487431,6895058,AIPAC,MD,14,347,Positive,Pharma,Executive,Senior,Corner,31,Ineligible
16117,63642,67194,19416,19659,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,1,Ineligible
16121,82135,82104,27393,25133,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,38,Ineligible
16131,59435,64332,15080,21813,AIPAC,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,40,Ineligible
16133,63836,62481,21762,19167,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,41,Ineligible
16136,298938,340224,251003,271591,AIPAC,VP,18,33,Positive,Retail,VP,Senior,Shared,37,Ineligible
16138,56657,59066,17061,18028,AIPAC,Analyst,2,0,Negative,Real Estate,Junior,Junior,Cubicle,17,Ineligible
16143,1960745,2323447,5875363,6957266,AIPAC,MD,12,381,Positive,Tech,Executive,Senior,Corner,4,Ineligible
16148,242240,283205,200358,211563,AIPAC,VP,10,30,Neutral,Media,VP,Senior,Shared,5,Ineligible
16154,110180,118758,52529,58750,AIPAC,Associate,5,3,Positive,Law,Junior,Junior,Cubicle,27,Ineligible
16163,64096,63706,18912,18423,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,22,Ineligible
16165,85535,85682,46336,40053,AIPAC,Associate,4,2,Neutral,Tech,Junior,Junior,Cubicle,41,Ineligible
16168,93120,102996,43590,56983,AIPAC,Associate,2,4,Positive,Pharma,Junior,Junior,Cubicle,15,Ineligible
16169,92085,101161,41964,51524,AIPAC,Associate,5,4,Neutral,Pharma,Junior,Junior,Cubicle,17,Ineligible
16171,73003,79079,24721,18896,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,41,Ineligible
16174,106659,109960,58417,57375,AIPAC,Associate,5,4,Neutral,Pharma,Junior,Junior,Cubicle,3,Ineligible
16177,291481,313995,221210,248205,AIPAC,VP,19,32,Neutral,Real Estate,VP,Senior,Shared,4,Ineligible
16178,107828,111996,56810,57943,AIPAC,Associate,5,4,Neutral,Retail,Junior,Junior,Cubicle,15,Ineligible
16181,59325,60812,16704,16623,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,13,Ineligible
16191,76454,85103,22633,26240,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,34,Ineligible
16201,107802,115695,60784,57766,AIPAC,Associate,4,4,Positive,Media,Junior,Junior,Cubicle,34,Ineligible
16207,56991,58193,15190,14668,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,2,Ineligible
16216,79488,79420,25206,23748,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,27,Ineligible
16222,90695,89916,47774,43826,AIPAC,Associate,4,3,Neutral,Media,Junior,Junior,Cubicle,8,Ineligible
16226,66684,69893,21384,22355,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,14,Ineligible
16229,93816,102391,48733,47854,AIPAC,Associate,6,3,Negative,Real Estate,Junior,Junior,Cubicle,42,Ineligible
16234,55723,58083,18506,19287,AIPAC,Analyst,2,0,Negative,Retail,Junior,Junior,Cubicle,14,Ineligible
16237,90237,103599,46076,59007,AIPAC,Associate,6,3,Neutral,Real Estate,Junior,Junior,Cubicle,1,Ineligible
16241,87425,94434,45713,46544,AIPAC,Associate,5,2,Neutral,Pharma,Junior,Junior,Cubicle,34,Ineligible
16249,54439,56817,17231,16177,AIPAC,Analyst,2,0,Negative,Retail,Junior,Junior,Cubicle,34,Ineligible
16252,65059,65757,18795,20140,AIPAC,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,27,Ineligible
16256,76246,82422,24919,26397,AIPAC,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,12,Ineligible
16260,87418,98945,48568,47986,AIPAC,Associate,6,2,Neutral,Pharma,Junior,Junior,Cubicle,2,Ineligible
16263,101405,109791,48731,50805,AIPAC,Associate,5,2,Positive,Media,Junior,Junior,Cubicle,2,Ineligible
16264,87052,88637,31287,27874,AIPAC,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,6,Ineligible
16277,1887317,2398479,5668490,7040427,AIPAC,MD,12,365,Positive,Media,Executive,Senior,Corner,5,Ineligible
16283,58698,64256,15934,19044,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,36,Ineligible
16286,68914,71081,20827,22258,AIPAC,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,15,Ineligible
16288,74929,78811,19280,23539,AIPAC,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,47,Ineligible
16303,63854,71194,17973,25043,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,40,Ineligible
16304,278533,328092,235633,267566,AIPAC,VP,14,30,Positive,Media,VP,Senior,Shared,2,Ineligible
16309,82905,89447,24631,26402,AIPAC,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,8,Ineligible
16310,91628,103478,47985,54427,AIPAC,Associate,4,1,Positive,Real Estate,Junior,Junior,Cubicle,44,Ineligible
16311,263116,309614,217667,238971,AIPAC,VP,12,31,Neutral,Pharma,VP,Senior,Shared,5,Ineligible
16315,60167,63642,14048,19488,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,46,Ineligible
16319,62241,63587,18231,19495,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,22,Ineligible
16320,66185,71559,18138,22810,AIPAC,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,10,Ineligible
16323,80980,84688,25639,22930,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,26,Ineligible
16334,1716997,2168571,5122343,6561245,AIPAC,MD,18,326,Positive,Retail,Executive,Senior,Corner,43,Ineligible
16335,67406,72571,17239,20351,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,22,Ineligible
16339,93815,110805,44968,59244,AIPAC,Associate,5,3,Neutral,Tech,Junior,Junior,Cubicle,2,Ineligible
16352,91611,100526,48093,47746,AIPAC,Associate,3,1,Positive,Real Estate,Junior,Junior,Cubicle,1,Ineligible
16353,115711,115687,64954,54018,AIPAC,Associate,5,4,Positive,Pharma,Junior,Junior,Cubicle,33,Ineligible
16355,79102,88766,16945,24577,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,11,Ineligible
16359,66720,76886,20650,21891,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,23,Ineligible
16361,72962,80693,23012,25805,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,6,Ineligible
16370,108761,110825,57452,54340,AIPAC,Associate,5,4,Positive,Tech,Junior,Junior,Cubicle,30,Ineligible
16372,101020,113601,51522,56819,AIPAC,Associate,3,4,Positive,Real Estate,Junior,Junior,Cubicle,47,Ineligible
16374,69117,68838,21216,22087,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,15,Ineligible
16375,109919,119539,51000,64767,AIPAC,Associate,5,4,Positive,Retail,Junior,Junior,Cubicle,20,Ineligible
16382,54779,61846,14079,17827,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,18,Ineligible
16386,53443,55943,12722,19239,AIPAC,Analyst,0,0,Neutral,Real Estate,Junior,Junior,Cubicle,14,Ineligible
16396,116725,124588,60519,64102,AIPAC,Associate,4,4,Positive,Media,Junior,Junior,Cubicle,9,Ineligible
16403,94914,106000,47452,54012,AIPAC,Associate,3,5,Neutral,Retail,Junior,Junior,Cubicle,20,Ineligible
16405,55003,55844,14842,15685,AIPAC,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,44,Ineligible
16407,73534,78535,22847,23064,AIPAC,Analyst,1,0,Positive,Media,Junior,Junior,Cubicle,19,Ineligible
16413,76907,86649,22197,28752,AIPAC,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,27,Ineligible
16420,64480,68050,15295,20829,AIPAC,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,29,Ineligible
16423,75823,84594,23740,28301,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,2,Ineligible
16427,253184,271260,218713,228056,AIPAC,VP,10,30,Neutral,Media,VP,Senior,Shared,20,Ineligible
16430,94162,108046,45982,50539,AIPAC,Associate,5,4,Neutral,Retail,Junior,Junior,Cubicle,42,Ineligible
16431,78382,80515,21322,26607,AIPAC,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,26,Ineligible
16438,118311,136658,61411,73045,AIPAC,Associate,6,4,Positive,Real Estate,Junior,Junior,Cubicle,17,Ineligible
16454,105706,119470,47831,64545,AIPAC,Associate,6,3,Neutral,Media,Junior,Junior,Cubicle,18,Ineligible
16455,68332,73164,21313,21899,AIPAC,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,8,Ineligible
16457,98013,106518,54310,56120,AIPAC,Associate,5,3,Neutral,Real Estate,Junior,Junior,Cubicle,6,Ineligible
16464,273616,302758,214727,252177,AIPAC,VP,13,31,Positive,Pharma,VP,Senior,Shared,33,Ineligible
16466,52389,50311,15368,13281,AIPAC,Analyst,2,0,Negative,Pharma,Junior,Junior,Cubicle,44,Ineligible
16469,76840,79499,24643,19465,AIPAC,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,36,Ineligible
16470,61086,66726,15090,21402,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,17,Ineligible
16471,80907,84756,21771,27577,AIPAC,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,1,Ineligible
16473,62835,70666,18575,23149,AIPAC,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,4,Ineligible
16478,113555,124427,56308,57308,AIPAC,Associate,6,3,Positive,Real Estate,Junior,Junior,Cubicle,5,Ineligible
16483,225328,254885,191053,205052,AIPAC,VP,11,25,Neutral,Real Estate,VP,Senior,Shared,11,Ineligible
16494,77018,83356,22649,27440,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,41,Ineligible
16505,248626,287317,203922,240175,AIPAC,VP,10,29,Neutral,Real Estate,VP,Senior,Shared,3,Ineligible
16515,1948306,2492546,5748933,7445694,AIPAC,MD,19,377,Neutral,Law,Executive,Senior,Corner,26,Ineligible
16516,98044,99186,54318,52345,AIPAC,Associate,7,4,Neutral,Tech,Junior,Junior,Cubicle,2,Ineligible
16520,1828256,2226521,5475034,6685894,AIPAC,MD,16,355,Negative,Tech,Executive,Senior,Corner,25,Ineligible
16530,106463,117596,55904,58966,AIPAC,Associate,4,3,Positive,Real Estate,Junior,Junior,Cubicle,22,Ineligible
16533,113182,116149,62911,60926,AIPAC,Associate,4,3,Positive,Media,Junior,Junior,Cubicle,11,Ineligible
16537,69168,75942,21063,23522,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,20,Ineligible
16543,1829265,2279247,5384371,6875148,AIPAC,MD,12,358,Neutral,Media,Executive,Senior,Corner,12,Ineligible
16550,63775,68500,16842,19051,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,9,Ineligible
16553,292397,302811,234043,242519,AIPAC,VP,12,34,Positive,Media,VP,Senior,Shared,18,Ineligible
16563,101091,106099,49877,53920,AIPAC,Associate,5,3,Positive,Tech,Junior,Junior,Cubicle,22,Ineligible
16566,1564340,1901772,4703049,5668752,AIPAC,MD,31,283,Positive,Pharma,Executive,Senior,Corner,45,Eligible
16567,58878,62005,15821,17989,AIPAC,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,39,Ineligible
16571,58246,60856,18849,17574,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,33,Ineligible
16584,1865345,2362645,5786056,7065516,AIPAC,MD,23,353,Positive,Retail,Executive,Senior,Corner,3,Eligible
16586,56880,55820,17136,12293,AIPAC,Analyst,2,0,Negative,Pharma,Junior,Junior,Cubicle,15,Ineligible
16589,60009,59977,19970,15611,AIPAC,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,3,Ineligible
16592,57650,64668,17973,17885,AIPAC,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,41,Ineligible
16598,106363,121758,53241,58858,AIPAC,Associate,5,1,Positive,Real Estate,Junior,Junior,Cubicle,47,Ineligible
16600,60235,57741,16209,16276,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,11,Ineligible
16607,64240,68446,21937,21772,AIPAC,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,2,Ineligible
16608,240207,261778,196143,206715,AIPAC,VP,13,25,Neutral,Real Estate,VP,Senior,Shared,36,Ineligible
16609,106737,104519,50041,52770,AIPAC,Associate,6,4,Neutral,Media,Junior,Junior,Cubicle,28,Ineligible
16622,251035,266376,203444,209879,AIPAC,VP,7,35,Neutral,Media,VP,Senior,Shared,19,Ineligible
16625,104660,119739,59551,62037,AIPAC,Associate,6,5,Neutral,Retail,Junior,Junior,Cubicle,2,Ineligible
16629,94884,104673,46852,50142,AIPAC,Associate,4,3,Neutral,Retail,Junior,Junior,Cubicle,18,Ineligible
16630,234271,256271,180620,201908,AIPAC,VP,9,27,Neutral,Pharma,VP,Senior,Shared,7,Ineligible
16636,107236,118379,53580,57991,AIPAC,Associate,5,2,Positive,Real Estate,Junior,Junior,Cubicle,23,Ineligible
16639,2018368,2479866,6008370,7413694,AIPAC,MD,19,391,Neutral,Media,Executive,Senior,Corner,7,Ineligible
16643,2006950,2510526,5974537,7557171,AIPAC,MD,23,385,Neutral,Tech,Executive,Senior,Corner,32,Eligible
16648,101300,104603,50295,52225,AIPAC,Associate,6,3,Neutral,Pharma,Junior,Junior,Cubicle,27,Ineligible
16649,70606,76815,18501,19876,AIPAC,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,41,Ineligible
16651,57234,57456,15497,15043,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,18,Ineligible
16655,255048,275595,194569,217610,AIPAC,VP,8,33,Neutral,Real Estate,VP,Senior,Shared,45,Ineligible
16660,51658,53393,15237,14700,AIPAC,Analyst,1,0,Negative,Pharma,Junior,Junior,Cubicle,40,Ineligible
16665,104115,115388,53370,67687,AIPAC,Associate,6,3,Neutral,Real Estate,Junior,Junior,Cubicle,18,Ineligible
16667,98279,107126,49455,53357,AIPAC,Associate,7,3,Neutral,Retail,Junior,Junior,Cubicle,43,Ineligible
16671,78848,81466,23791,22656,AIPAC,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,26,Ineligible
16672,92927,98403,40458,43467,AIPAC,Associate,4,5,Neutral,Tech,Junior,Junior,Cubicle,3,Ineligible
16673,111509,118642,53603,57947,AIPAC,Associate,5,5,Neutral,Retail,Junior,Junior,Cubicle,28,Ineligible
16676,104371,111965,51160,53379,AIPAC,Associate,5,3,Positive,Real Estate,Junior,Junior,Cubicle,5,Ineligible
16677,81983,82043,40478,45502,AIPAC,Associate,4,3,Neutral,Media,Junior,Junior,Cubicle,39,Ineligible
16685,59108,60321,17377,19545,AIPAC,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,27,Ineligible
16687,60834,68169,20214,20348,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,15,Ineligible
16689,99430,110091,53337,57676,AIPAC,Associate,3,2,Positive,Pharma,Junior,Junior,Cubicle,30,Ineligible
16690,82477,78822,27235,25283,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,7,Ineligible
16699,64705,64584,20300,17078,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,37,Ineligible
16704,258134,281664,222696,226002,AIPAC,VP,15,29,Neutral,Pharma,VP,Senior,Shared,5,Ineligible
16706,110211,119585,61046,63642,AIPAC,Associate,5,3,Positive,Tech,Junior,Junior,Cubicle,37,Ineligible
16708,75902,75595,23287,23932,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,33,Ineligible
16709,96084,104414,46120,50098,AIPAC,Associate,5,3,Neutral,Real Estate,Junior,Junior,Cubicle,10,Ineligible
16711,75211,84423,22017,23255,AIPAC,Analyst,1,0,Positive,Retail,Junior,Junior,Cubicle,34,Ineligible
16712,95864,109416,44490,55299,AIPAC,Associate,5,4,Neutral,Pharma,Junior,Junior,Cubicle,47,Ineligible
16725,74355,78533,18807,23415,AIPAC,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,34,Ineligible
16729,101571,114721,47429,57882,AIPAC,Associate,5,5,Neutral,Tech,Junior,Junior,Cubicle,4,Ineligible
16730,87235,95738,22900,30070,AIPAC,Analyst,3,0,Positive,Media,Junior,Junior,Cubicle,14,Ineligible
16733,87421,97104,44701,42723,AIPAC,Associate,4,2,Neutral,Real Estate,Junior,Junior,Cubicle,24,Ineligible
16737,61676,68777,17106,22569,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,18,Ineligible
16739,110934,114479,55524,57459,AIPAC,Associate,5,3,Positive,Media,Junior,Junior,Cubicle,16,Ineligible
16740,84880,88036,24336,25598,AIPAC,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,7,Ineligible
16743,65750,71067,19166,18646,AIPAC,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,3,Ineligible
16750,71682,72642,24378,23173,AIPAC,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,29,Ineligible
16753,243204,262246,192622,214960,AIPAC,VP,9,29,Neutral,Pharma,VP,Senior,Shared,34,Ineligible
16756,1652720,2089507,4966089,6146198,AIPAC,MD,20,313,Neutral,Retail,Executive,Senior,Corner,2,Ineligible
16757,264553,282030,209094,209098,AIPAC,VP,12,31,Neutral,Pharma,VP,Senior,Shared,33,Ineligible
16767,75824,83333,25063,23170,AIPAC,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,41,Ineligible
16770,1917896,2392211,5673244,7235470,AIPAC,MD,18,370,Neutral,Retail,Executive,Senior,Corner,15,Ineligible
16771,77600,77230,26505,26046,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,23,Ineligible
16772,1966068,2396936,5888294,7290813,AIPAC,MD,23,375,Positive,Law,Executive,Senior,Corner,25,Eligible
16777,276140,345356,227367,284547,AIPAC,VP,18,30,Neutral,Pharma,VP,Senior,Shared,21,Ineligible
16778,58424,57791,16672,14622,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,34,Ineligible
16794,79361,83876,37841,45954,AIPAC,Associate,5,1,Neutral,Retail,Junior,Junior,Cubicle,26,Ineligible
16799,108630,115984,58434,64726,AIPAC,Associate,5,3,Positive,Real Estate,Junior,Junior,Cubicle,44,Ineligible
16807,57122,60099,16519,19399,AIPAC,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,37,Ineligible
16808,64121,61657,18710,18455,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,39,Ineligible
16809,1906792,2492770,5714045,7426791,AIPAC,MD,22,363,Positive,Tech,Executive,Senior,Corner,34,Eligible
16813,67037,72722,18517,22452,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,37,Ineligible
16818,59423,62464,19256,16311,AIPAC,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,18,Ineligible
16820,230648,262977,175952,216145,AIPAC,VP,12,26,Neutral,Tech,VP,Senior,Shared,28,Ineligible
16822,65706,72336,20597,21760,AIPAC,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,31,Ineligible
16828,274238,319104,218564,252661,AIPAC,VP,10,32,Positive,Pharma,VP,Senior,Shared,21,Ineligible
16829,65162,71639,18099,20239,AIPAC,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,7,Ineligible
16830,62121,61842,18231,15236,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,46,Ineligible
16831,241283,255498,196433,209183,AIPAC,VP,11,25,Positive,Pharma,VP,Senior,Shared,19,Ineligible
16835,60694,57914,15693,13852,AIPAC,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,19,Ineligible
16839,93953,96392,42681,49872,AIPAC,Associate,6,3,Neutral,Retail,Junior,Junior,Cubicle,13,Ineligible
16841,63202,71258,20537,20786,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,40,Ineligible
16843,78157,82803,24061,24510,AIPAC,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,36,Ineligible
16845,76404,76674,19591,26449,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,38,Ineligible
16847,78491,83049,23252,25515,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,24,Ineligible
16851,62510,68465,15276,23568,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,28,Ineligible
16856,78798,86554,22708,28971,AIPAC,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,43,Ineligible
16859,305332,346502,235693,280996,AIPAC,VP,21,30,Positive,Retail,VP,Senior,Shared,39,Eligible
16860,63935,64240,24120,19524,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,15,Ineligible
16866,2000493,2449123,5983748,7428364,AIPAC,MD,24,383,Neutral,Retail,Executive,Senior,Corner,14,Eligible
16875,75055,81255,26865,22404,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,38,Ineligible
16876,1726033,1993528,5178899,5986984,AIPAC,MD,22,325,Positive,Tech,Executive,Senior,Corner,27,Eligible
