ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
11669,86591,78944,24391,28274,North America,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,25,Ineligible
11678,87361,97709,27942,28067,North America,Analyst,1,0,Positive,Retail,Junior,Junior,Cubicle,41,Ineligible
11679,1718316,2130642,5110556,6346517,North America,MD,18,325,Neutral,Media,Executive,Senior,Corner,7,Ineligible
11680,71050,75087,19654,22208,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,17,Ineligible
11681,80162,87423,25505,25164,North America,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,33,Ineligible
11687,108869,111681,55865,58230,North America,Associate,4,2,Positive,Tech,Junior,Junior,Cubicle,39,Ineligible
11689,1944360,2590369,5853645,7651574,North America,MD,15,375,Neutral,Tech,Executive,Senior,Corner,47,Ineligible
11695,83864,83024,23212,21766,North America,Analyst,1,0,Positive,Retail,Junior,Junior,Cubicle,28,Ineligible
11696,94797,96955,26828,28570,North America,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,31,Ineligible
11698,75994,78004,21945,23058,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,16,Ineligible
11706,91526,93387,26906,32202,North America,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,19,Ineligible
11710,2035720,2671379,6046628,7883142,North America,MD,15,395,Neutral,Retail,Executive,Senior,Corner,39,Ineligible
11711,75444,84234,21248,28980,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,19,Ineligible
11713,64427,64733,21092,19546,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,39,Ineligible
11716,87584,95956,26293,31579,North America,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,36,Ineligible
11718,91622,95270,35116,22933,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,31,Ineligible
11721,86412,85055,23135,22228,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,31,Ineligible
11722,69635,69632,20200,20559,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,33,Ineligible
11727,78337,83767,22135,26427,North America,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,35,Ineligible
11730,271950,298036,223141,226495,North America,VP,12,29,Positive,Tech,VP,Senior,Shared,29,Ineligible
11733,101702,109977,55040,54925,North America,Associate,5,3,Neutral,Pharma,Junior,Junior,Cubicle,30,Ineligible
11740,87532,91723,26888,31837,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,28,Ineligible
11746,77916,83668,20482,24011,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,3,Ineligible
11748,2145542,2549828,6397782,7697992,North America,MD,22,410,Positive,Real Estate,Executive,Senior,Corner,17,Eligible
11751,1677917,2037886,5026118,6153664,North America,MD,11,319,Positive,Pharma,Executive,Senior,Corner,34,Ineligible
11752,261660,284476,222508,228425,North America,VP,6,30,Positive,Law,VP,Senior,Shared,47,Ineligible
11754,73360,78035,21256,21643,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,47,Ineligible
11759,1722389,2252330,5142640,6851946,North America,MD,20,326,Neutral,Tech,Executive,Senior,Corner,7,Ineligible
11762,87121,89655,24941,28100,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,1,Ineligible
11770,68844,68669,19559,17965,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,16,Ineligible
11773,1480328,1845902,4396958,5621560,North America,MD,16,273,Positive,Real Estate,Executive,Senior,Corner,17,Ineligible
11776,71929,77250,21673,25146,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,35,Ineligible
11779,118585,124140,62483,66286,North America,Associate,5,3,Positive,Pharma,Junior,Junior,Cubicle,23,Ineligible
11785,88182,89723,27736,29921,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,25,Ineligible
11789,84589,94722,24553,27486,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,6,Ineligible
11790,82765,83760,24363,30272,North America,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,18,Ineligible
11792,113309,122029,53675,59952,North America,Associate,5,4,Neutral,Real Estate,Junior,Junior,Cubicle,45,Ineligible
11793,90762,96693,30365,30486,North America,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,23,Ineligible
11795,254337,295211,216903,243647,North America,VP,14,26,Neutral,Pharma,VP,Senior,Shared,7,Ineligible
11796,85138,82371,24408,21087,North America,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,17,Ineligible
11797,2131477,2719162,6464829,8183571,North America,MD,20,414,Negative,Law,Executive,Senior,Corner,4,Ineligible
11801,72575,81927,22359,25367,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,23,Ineligible
11806,76434,76574,23228,23799,North America,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,2,Ineligible
11810,101307,108946,54468,51547,North America,Associate,4,2,Neutral,Retail,Junior,Junior,Cubicle,38,Ineligible
11811,114738,123646,56340,62851,North America,Associate,5,3,Positive,Tech,Junior,Junior,Cubicle,21,Ineligible
11812,272476,300215,232027,223944,North America,VP,14,28,Positive,Media,VP,Senior,Shared,7,Ineligible
11819,73204,79186,23870,22389,North America,Analyst,2,0,Negative,Media,Junior,Junior,Cubicle,21,Ineligible
11822,83693,96685,25366,26603,North America,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,5,Ineligible
11825,2032993,2480350,6066531,7501855,North America,MD,18,393,Neutral,Pharma,Executive,Senior,Corner,1,Ineligible
11828,69097,74466,19384,20196,North America,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,9,Ineligible
11831,89069,90254,27689,20969,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,15,Ineligible
11832,267090,301165,200711,231825,North America,VP,10,30,Positive,Retail,VP,Senior,Shared,36,Ineligible
11833,272011,303947,226980,243890,North America,VP,15,29,Neutral,Tech,VP,Senior,Shared,29,Ineligible
11834,76388,81249,24279,22629,North America,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,32,Ineligible
11838,275783,311973,230077,258050,North America,VP,14,31,Neutral,Media,VP,Senior,Shared,31,Ineligible
11841,117003,128339,63138,62228,North America,Associate,4,4,Positive,Media,Junior,Junior,Cubicle,21,Ineligible
11845,85763,90569,27081,26285,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,27,Ineligible
11847,72508,80403,20514,22316,North America,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,28,Ineligible
11852,1922246,2646740,5809839,7926160,North America,MD,14,370,Positive,Retail,Executive,Senior,Corner,41,Ineligible
11857,93221,99128,44062,48965,North America,Associate,4,1,Positive,Media,Junior,Junior,Cubicle,1,Ineligible
11859,117063,121785,56288,62975,North America,Associate,4,3,Positive,Media,Junior,Junior,Cubicle,20,Ineligible
11860,70606,73979,22113,24346,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,37,Ineligible
11862,262317,279809,214956,221819,North America,VP,13,30,Neutral,Tech,VP,Senior,Shared,33,Ineligible
11863,116579,138627,57816,68652,North America,Associate,5,3,Positive,Pharma,Junior,Junior,Cubicle,16,Ineligible
11864,70147,78108,21936,20733,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,30,Ineligible
11866,65131,69838,21723,21221,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,27,Ineligible
11868,66725,70955,21813,24693,North America,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,39,Ineligible
11878,99208,109659,55382,59155,North America,Associate,4,3,Neutral,Retail,Junior,Junior,Cubicle,3,Ineligible
11880,104890,109062,53751,55957,North America,Associate,6,4,Neutral,Media,Junior,Junior,Cubicle,32,Ineligible
11889,73245,76869,18986,23246,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,3,Ineligible
11891,1818013,2446300,5428784,7329083,North America,MD,23,342,Positive,Media,Executive,Senior,Corner,3,Eligible
11893,77272,77756,23038,23567,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,14,Ineligible
11894,102200,104449,42608,54887,North America,Associate,5,3,Neutral,Media,Junior,Junior,Cubicle,26,Ineligible
11900,259790,290586,198218,228808,North America,VP,12,26,Positive,Pharma,VP,Senior,Shared,38,Ineligible
11902,89785,95452,25433,31274,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,18,Ineligible
11904,277927,306910,218784,237721,North America,VP,11,31,Positive,Pharma,VP,Senior,Shared,47,Ineligible
11905,73462,81165,20923,21543,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,25,Ineligible
11913,253323,290324,206797,238016,North America,VP,10,25,Positive,Real Estate,VP,Senior,Shared,32,Ineligible
11915,298583,319556,248077,266625,North America,VP,16,34,Neutral,Retail,VP,Senior,Shared,26,Ineligible
11916,90596,94286,26035,30914,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,45,Ineligible
11918,85498,81616,24227,22249,North America,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,32,Ineligible
11923,91890,96592,29458,30051,North America,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,47,Ineligible
11925,89415,94906,24583,28045,North America,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,2,Ineligible
11928,82100,84071,25496,25885,North America,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,16,Ineligible
11933,72311,71046,22854,20729,North America,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,7,Ineligible
11935,1693714,2182646,5170407,6551416,North America,MD,16,320,Positive,Tech,Executive,Senior,Corner,35,Ineligible
11936,93217,97404,22675,27087,North America,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,12,Ineligible
11942,258107,285963,199119,233644,North America,VP,8,29,Positive,Real Estate,VP,Senior,Shared,27,Ineligible
11943,251942,261389,212903,200905,North America,VP,13,27,Neutral,Pharma,VP,Senior,Shared,27,Ineligible
11950,87133,88433,25681,26412,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,42,Ineligible
11953,91913,97932,26648,39039,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,13,Ineligible
11956,254347,277591,213432,222287,North America,VP,11,28,Neutral,Pharma,VP,Senior,Shared,32,Ineligible
11963,1778632,2189895,5376325,6559252,North America,MD,9,341,Positive,Retail,Executive,Senior,Corner,2,Ineligible
11973,69444,72563,18426,21867,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,34,Ineligible
11975,89420,88369,26322,29840,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,47,Ineligible
11976,83199,79881,23806,26052,North America,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,33,Ineligible
11978,84234,90649,29042,29332,North America,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,39,Ineligible
11979,1782299,2284781,5363506,6768142,North America,MD,16,337,Positive,Real Estate,Executive,Senior,Corner,8,Ineligible
11988,77291,78199,17680,24704,North America,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,1,Ineligible
11990,72450,76411,22800,21269,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,17,Ineligible
11993,63210,66728,19525,18795,North America,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,38,Ineligible
11996,1798191,2232292,5413766,6706981,North America,MD,23,340,Neutral,Media,Executive,Senior,Corner,31,Eligible
12002,239824,289954,196803,228934,North America,VP,6,30,Neutral,Tech,VP,Senior,Shared,33,Ineligible
12011,269760,320003,229843,249860,North America,VP,11,30,Neutral,Media,VP,Senior,Shared,38,Ineligible
12020,76882,86220,21239,27014,North America,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,25,Ineligible
12021,114021,112047,52522,53543,North America,Associate,7,3,Neutral,Pharma,Junior,Junior,Cubicle,30,Ineligible
12024,72361,79100,23155,25537,North America,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,41,Ineligible
12029,269594,284850,220502,237308,North America,VP,11,33,Neutral,Real Estate,VP,Senior,Shared,6,Ineligible
12031,85429,89630,24463,26685,North America,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,2,Ineligible
12032,87493,92685,28330,28126,North America,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,4,Ineligible
12033,70219,74342,19530,25164,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,33,Ineligible
12034,101740,103938,51473,52192,North America,Associate,6,2,Neutral,Real Estate,Junior,Junior,Cubicle,41,Ineligible
12052,281693,298742,218252,232503,North America,VP,15,27,Positive,Media,VP,Senior,Shared,9,Ineligible
12056,87965,90915,21703,26549,North America,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,40,Ineligible
12064,76462,83168,20032,20332,North America,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,44,Ineligible
12065,73608,67268,20687,23227,North America,Analyst,3,0,Negative,Retail,Junior,Junior,Cubicle,44,Ineligible
12067,87748,92500,23739,30649,North America,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,44,Ineligible
12068,1533414,1957555,4607876,5860511,North America,MD,16,288,Neutral,Pharma,Executive,Senior,Corner,25,Ineligible
12074,70177,71846,23277,17665,North America,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,14,Ineligible
12082,74355,75576,21444,22095,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,21,Ineligible
12085,67709,64138,24500,20355,North America,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,1,Ineligible
12087,260505,297583,205883,240776,North America,VP,15,28,Neutral,Media,VP,Senior,Shared,20,Ineligible
12088,72162,81935,19490,21571,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,14,Ineligible
12089,109480,112087,56989,52912,North America,Associate,6,4,Neutral,Media,Junior,Junior,Cubicle,15,Ineligible
12100,265422,308516,219376,254524,North America,VP,15,29,Negative,Pharma,VP,Senior,Shared,21,Ineligible
12102,254220,312826,214612,246981,North America,VP,6,29,Positive,Media,VP,Senior,Shared,21,Ineligible
12106,69518,69965,19324,21697,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,13,Ineligible
12107,71970,77882,23704,26157,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,18,Ineligible
12110,1659245,2017988,5014604,6120765,North America,MD,13,318,Neutral,Tech,Executive,Senior,Corner,39,Ineligible
12113,118000,114426,60488,59701,North America,Associate,4,3,Positive,Law,Junior,Junior,Cubicle,3,Ineligible
12114,257097,287079,204452,246820,North America,VP,7,33,Neutral,Media,VP,Senior,Shared,9,Ineligible
12119,59147,63390,18491,16730,North America,Analyst,1,0,Negative,Pharma,Junior,Junior,Cubicle,40,Ineligible
12122,83567,90021,25401,22587,North America,Analyst,1,0,Positive,Law,Junior,Junior,Cubicle,16,Ineligible
12123,113262,119251,54644,59154,North America,Associate,6,3,Neutral,Media,Junior,Junior,Cubicle,31,Ineligible
12124,66877,73001,17801,16976,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,23,Ineligible
12125,1843373,2509102,5624060,7546327,North America,MD,26,343,Positive,Tech,Executive,Senior,Corner,22,Eligible
12138,280787,314694,228713,248285,North America,VP,15,34,Negative,Pharma,VP,Senior,Shared,38,Ineligible
12141,72153,79690,24111,24383,North America,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,14,Ineligible
12144,77495,77265,23735,23214,North America,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,4,Ineligible
12145,108945,115877,53736,57827,North America,Associate,6,3,Neutral,Pharma,Junior,Junior,Cubicle,3,Ineligible
12147,87628,89444,24512,28099,North America,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,43,Ineligible
12148,89096,97177,47481,51528,North America,Associate,5,1,Negative,Real Estate,Junior,Junior,Cubicle,18,Ineligible
12157,1796720,2446862,5433553,7246708,North America,MD,22,339,Neutral,Pharma,Executive,Senior,Corner,33,Eligible
12161,266527,297865,220309,238504,North America,VP,10,32,Neutral,Tech,VP,Senior,Shared,45,Ineligible
12164,88114,91824,29859,25612,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,46,Ineligible
12165,68365,67342,20356,18795,North America,Analyst,2,0,Negative,Pharma,Junior,Junior,Cubicle,15,Ineligible
12166,269444,279897,210419,223503,North America,VP,14,27,Positive,Real Estate,VP,Senior,Shared,41,Ineligible
12170,69212,70316,24020,24143,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,8,Ineligible
12177,78845,81381,23678,23174,North America,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,33,Ineligible
12178,256509,277740,202329,233275,North America,VP,10,29,Neutral,Pharma,VP,Senior,Shared,6,Ineligible
12184,78518,80590,22065,22286,North America,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,35,Ineligible
12185,110716,107417,58432,49898,North America,Associate,6,4,Neutral,Pharma,Junior,Junior,Cubicle,6,Ineligible
12189,84673,90691,25813,25434,North America,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,12,Ineligible
12197,74231,86569,22694,25579,North America,Analyst,4,0,Neutral,Pharma,Junior,Junior,Cubicle,35,Ineligible
12198,83948,86892,24434,23696,North America,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,9,Ineligible
12208,81600,87100,22161,25168,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,47,Ineligible
12210,116254,127398,59079,64957,North America,Associate,4,3,Positive,Real Estate,Junior,Junior,Cubicle,6,Ineligible
12214,115104,116547,54924,59384,North America,Associate,5,3,Positive,Real Estate,Junior,Junior,Cubicle,11,Ineligible
12220,76230,80167,22203,27680,North America,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,19,Ineligible
12222,74585,86897,24722,31709,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,32,Ineligible
12226,77583,78564,24802,23677,North America,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,35,Ineligible
12227,68815,68417,17956,20507,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,39,Ineligible
12228,58629,65261,17365,20101,North America,Analyst,1,0,Negative,Media,Junior,Junior,Cubicle,4,Ineligible
12236,103393,113480,51046,52914,North America,Associate,6,2,Neutral,Media,Junior,Junior,Cubicle,38,Ineligible
12238,63733,69892,16463,19171,North America,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,17,Ineligible
12242,83558,82190,22783,24990,North America,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,40,Ineligible
12248,86684,92436,26945,29841,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,5,Ineligible
12250,75040,82021,26811,22776,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,41,Ineligible
12252,69844,72540,21180,19144,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,14,Ineligible
12255,267805,318535,217966,251713,North America,VP,11,30,Neutral,Media,VP,Senior,Shared,3,Ineligible
12256,65229,68665,21624,19189,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,40,Ineligible
12258,88883,95305,27557,24876,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,26,Ineligible
12259,74336,76127,18717,25186,North America,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,42,Ineligible
12261,82055,82033,23491,26579,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,20,Ineligible
12273,70109,67913,22031,20199,North America,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,44,Ineligible
12277,70180,76248,21863,22628,North America,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,18,Ineligible
12279,82166,83044,25092,26909,North America,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,41,Ineligible
12284,85913,93562,26629,22646,North America,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,33,Ineligible
12285,263780,285569,218667,234799,North America,VP,11,28,Positive,Media,VP,Senior,Shared,4,Ineligible
12287,2007738,2380695,5991332,7044808,North America,MD,24,383,Neutral,Retail,Executive,Senior,Corner,44,Eligible
12290,1684513,2012576,5024268,6046839,North America,MD,24,315,Neutral,Media,Executive,Senior,Corner,38,Eligible
12291,78410,87175,25409,24033,North America,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,2,Ineligible
12292,1744587,2255356,5277848,6665077,North America,MD,22,329,Neutral,Tech,Executive,Senior,Corner,4,Eligible
12295,86684,91421,29911,29713,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,33,Ineligible
12297,123313,121023,57535,59823,North America,Associate,6,3,Positive,Media,Junior,Junior,Cubicle,31,Ineligible
12305,73518,80167,21243,20171,North America,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,39,Ineligible
12307,1932552,2313066,5805582,6912187,North America,MD,20,371,Neutral,Pharma,Executive,Senior,Corner,42,Ineligible
12308,78937,81825,21546,28784,North America,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,47,Ineligible
12309,109762,112366,54734,58014,North America,Associate,4,4,Neutral,Tech,Junior,Junior,Cubicle,34,Ineligible
12325,72213,71796,20656,24149,North America,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,40,Ineligible
12328,85813,88595,32096,26819,North America,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,5,Ineligible
12335,277291,311144,226046,242152,North America,VP,9,30,Positive,Pharma,VP,Senior,Shared,19,Ineligible
12339,98493,112105,45730,55602,North America,Associate,5,2,Neutral,Pharma,Junior,Junior,Cubicle,24,Ineligible
12343,2062911,2361650,6139082,7092070,North America,MD,23,397,Neutral,Tech,Executive,Senior,Corner,4,Eligible
12349,71395,74687,23212,24235,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,6,Ineligible
12352,1683498,2216803,5093312,6661813,North America,MD,21,312,Positive,Pharma,Executive,Senior,Corner,11,Eligible
12359,73236,77491,27190,23328,North America,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,32,Ineligible
12360,94154,100018,31235,33116,North America,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,34,Ineligible
12365,90886,97218,27584,27248,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,42,Ineligible
12369,64025,68802,16506,21228,North America,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,22,Ineligible
12370,67414,68008,15721,22381,North America,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,28,Ineligible
12371,91767,93260,26087,28544,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,28,Ineligible
12379,68912,70606,21717,23520,North America,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,4,Ineligible
12386,128889,137596,67629,73089,North America,Associate,5,5,Positive,Pharma,Junior,Junior,Cubicle,46,Ineligible
12390,92345,96842,26486,27827,North America,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,19,Ineligible
12391,72245,76585,20273,27458,North America,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,3,Ineligible
12395,78393,80242,23759,24534,North America,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,26,Ineligible
12400,92804,95043,27061,28471,North America,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,11,Ineligible
12406,1693030,2076858,5056109,6248954,North America,MD,19,321,Neutral,Pharma,Executive,Senior,Corner,40,Ineligible
12407,67184,65226,22546,18910,North America,Analyst,1,0,Negative,Pharma,Junior,Junior,Cubicle,7,Ineligible
12410,261185,296429,216448,245762,North America,VP,15,28,Neutral,Pharma,VP,Senior,Shared,9,Ineligible
12419,1890617,2335330,5701586,7045839,North America,MD,16,362,Positive,Media,Executive,Senior,Corner,9,Ineligible
12421,105242,115216,53470,56379,North America,Associate,5,3,Neutral,Real Estate,Junior,Junior,Cubicle,36,Ineligible
12426,79194,79793,23889,23863,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,41,Ineligible
12429,76290,75393,21837,22950,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,6,Ineligible
12435,307004,312867,232987,251909,North America,VP,16,33,Positive,Pharma,VP,Senior,Shared,20,Ineligible
12440,88584,100222,29899,27005,North America,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,27,Ineligible
12449,87137,94351,26549,24940,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,41,Ineligible
12454,87371,87477,25771,29942,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,40,Ineligible
12456,85084,90337,24889,24821,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,30,Ineligible
12460,64884,71477,19120,24171,North America,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,28,Ineligible
12462,73078,77155,20611,19569,North America,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,33,Ineligible
12463,113973,124760,55849,67325,North America,Associate,3,3,Positive,Law,Junior,Junior,Cubicle,23,Ineligible
12464,69277,70956,25293,22349,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,31,Ineligible
12471,1882939,2331827,5706722,6971193,North America,MD,18,358,Positive,Pharma,Executive,Senior,Corner,25,Ineligible
12474,73823,75250,25882,23300,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,45,Ineligible
12478,71923,79560,20888,22013,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,11,Ineligible
12482,107194,107315,56670,45215,North America,Associate,7,2,Neutral,Tech,Junior,Junior,Cubicle,23,Ineligible
12491,287207,300349,214494,233794,North America,VP,15,34,Neutral,Tech,VP,Senior,Shared,37,Ineligible
12502,80020,90549,27942,29989,North America,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,34,Ineligible
12511,104386,113955,52650,63079,North America,Associate,5,2,Neutral,Pharma,Junior,Junior,Cubicle,27,Ineligible
12513,86501,90952,26171,28948,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,1,Ineligible
12521,1644101,2178763,4943899,6534270,North America,MD,23,308,Neutral,Media,Executive,Senior,Corner,28,Eligible
12522,1961677,2496327,6009036,7533674,North America,MD,27,368,Positive,Law,Executive,Senior,Corner,35,Eligible
12528,70489,79340,20965,21330,North America,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,21,Ineligible
12532,63998,63697,18444,19624,North America,Analyst,0,0,Neutral,Media,Junior,Junior,Cubicle,12,Ineligible
12538,78698,84329,25449,25142,North America,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,20,Ineligible
12540,63541,65001,12519,18666,North America,Analyst,2,0,Negative,Tech,Junior,Junior,Cubicle,36,Ineligible
12543,66148,67378,20259,17773,North America,Analyst,2,0,Negative,Pharma,Junior,Junior,Cubicle,6,Ineligible
12545,88124,91549,25545,26873,North America,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,28,Ineligible
12554,316292,363069,265084,294155,North America,VP,17,35,Positive,Real Estate,VP,Senior,Shared,13,Ineligible
12563,252009,289652,187799,225450,North America,VP,12,28,Neutral,Media,VP,Senior,Shared,34,Ineligible
12571,110178,118978,50920,56922,North America,Associate,4,2,Positive,Pharma,Junior,Junior,Cubicle,35,Ineligible
12572,89384,95652,26439,34208,North America,Analyst,3,0,Positive,Media,Junior,Junior,Cubicle,43,Ineligible
